Objects
100
,,Global Angle vicon_mount_husky:vicon_mount_husky,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
4394,0,0.0342348,-0.0250229,0.254301,930.931,2056.8,1441.36
4395,0,0.0353256,-0.0247546,0.25398,932.064,2056.23,1441.51
4396,0,0.0370934,-0.0211073,0.253234,933.275,2056.11,1441.62
4397,0,0.0369249,-0.0231693,0.253007,934.406,2055.57,1441.58
4398,0,0.0382446,-0.0234755,0.253169,935.634,2054.98,1441.81
4399,0,0.0382815,-0.0208204,0.253773,936.662,2054.58,1441.79
4400,0,0.0388494,-0.0205169,0.253705,937.77,2054.04,1441.91
4401,0,0.0387764,-0.0209929,0.253484,938.808,2053.46,1442.09
4402,0,0.0377653,-0.0219771,0.25369,939.863,2052.98,1442.07
4403,0,0.0379967,-0.0218474,0.253224,940.892,2052.39,1442.21
4404,0,0.0372715,-0.0243292,0.25325,941.862,2051.86,1442.3
4405,0,0.0361172,-0.0283949,0.254058,943.211,2051.33,1442.48
4406,0,0.0354908,-0.029314,0.254022,944.367,2050.74,1442.72
4407,0,0.0355629,-0.028851,0.254051,945.504,2050.21,1443.03
4408,0,0.035048,-0.0270443,0.254193,946.664,2049.62,1443.38
4409,0,0.0344987,-0.0270649,0.253972,947.807,2049.05,1443.74
4410,0,0.0342342,-0.0241649,0.254113,949.066,2048.39,1444.23
4411,0,0.0330267,-0.0203949,0.253869,950.265,2047.72,1444.59
4412,0,0.0340159,-0.0216689,0.25274,950.939,2047.14,1444.96
4413,0,0.0333757,-0.0180054,0.252888,952.022,2046.52,1445.49
4414,0,0.0316215,-0.0173421,0.252849,953.119,2045.94,1445.84
4415,0,0.0324516,-0.0147152,0.252045,954.152,2045.26,1446.57
4416,0,0.0302399,-0.0127991,0.252586,955.207,2044.64,1446.99
4417,0,0.0282709,-0.0265975,0.256286,957.023,2043.82,1446.47
4418,0,0.0283474,-0.0275774,0.256088,957.971,2043.17,1446.97
4419,0,0.0279471,-0.0265165,0.2568,958.964,2042.64,1447.38
4420,0,0.0279958,-0.0264599,0.256672,959.996,2042,1447.9
4421,0,0.0281822,-0.0265133,0.257239,961.119,2041.31,1448.55
4422,0,0.0327828,-0.0239429,0.25747,962.139,2040.98,1449.18
4423,0,0.0323951,-0.0242725,0.257479,963.135,2040.34,1449.69
4424,0,0.0324552,-0.0258979,0.257627,964.16,2039.75,1450.14
4425,0,0.0316906,-0.0260529,0.25752,965.179,2039.17,1450.53
4426,0,0.0315649,-0.026701,0.257849,966.207,2038.53,1451.01
4427,0,0.0318485,-0.0271346,0.257643,967.238,2037.95,1451.52
4428,0,0.0311451,-0.0260136,0.257796,968.282,2037.33,1452.04
4429,0,0.0309677,-0.0253714,0.257644,969.339,2036.73,1452.56
4430,0,0.0314359,-0.0257993,0.256976,970.388,2036.08,1453.21
4431,0,0.0309096,-0.0243439,0.257691,971.46,2035.46,1453.73
4432,0,0.033135,-0.0427451,0.258086,972.88,2034.8,1454.05
4433,0,0.0334398,-0.0414286,0.257567,973.871,2034.14,1454.68
4434,0,0.0326632,-0.039274,0.257942,974.9,2033.57,1455.2
4435,0,0.0328353,-0.0381849,0.257304,975.923,2032.94,1455.78
4436,0,0.0327512,-0.0376168,0.257372,976.896,2032.32,1456.37
4437,0,0.0320586,-0.035534,0.258046,977.897,2031.76,1456.85
4438,0,0.0319286,-0.0349829,0.258496,978.831,2031.09,1457.38
4439,0,0.0318233,-0.034192,0.259257,979.712,2030.46,1457.85
4440,0,0.0312208,-0.0328784,0.2602,980.604,2029.86,1458.18
4441,0,0.0309498,-0.0325189,0.261167,981.472,2029.17,1458.54
4442,0,0.0266019,-0.0316959,0.265472,982.463,2028.33,1458.99
4443,0,0.0278561,-0.0320359,0.262087,983.588,2027.84,1459.39
4444,0,0.0278713,-0.0320768,0.260597,984.673,2027.28,1459.75
4445,0,0.0293378,-0.0333248,0.257892,985.77,2026.77,1460.22
4446,0,0.030229,-0.0326344,0.255624,986.856,2026.24,1460.63
4447,0,0.031524,-0.0310387,0.254315,988.038,2025.7,1461.17
4448,0,0.0335301,-0.0318105,0.251651,989.145,2025.11,1461.65
4449,0,0.03411,-0.0313959,0.250745,990.195,2024.54,1462
4450,0,0.0329993,-0.0318143,0.252315,991.128,2023.93,1462.23
4451,0,0.03105,-0.0351059,0.252899,991.981,2023.34,1462.4
4452,0,0.0285436,-0.0364921,0.25442,992.882,2022.85,1462.47
4453,0,0.0262247,-0.0379478,0.255221,993.854,2022.26,1462.68
4454,0,0.0254559,-0.0400043,0.255843,994.767,2021.59,1463.11
4455,0,0.0276109,-0.036638,0.256315,995.799,2020.98,1463.65
4456,0,0.0306076,-0.035587,0.255926,996.878,2020.26,1464.26
4457,0,0.0348907,-0.034062,0.255593,997.924,2019.53,1464.96
4458,0,0.0376494,-0.0346354,0.254218,998.916,2019.11,1465.14
4459,0,0.0309185,-0.0230428,0.255195,999.874,2018.04,1466.19
4460,0,0.0307992,-0.0249156,0.254788,1000.79,2017.6,1466.26
4461,0,0.0280559,-0.0189719,0.253608,1001.59,2017.17,1466.26
4462,0,0.0258152,-0.0181705,0.253689,1002.42,2016.74,1466.28
4463,0,0.0261481,-0.0146036,0.253442,1003.29,2016.28,1466.51
4464,0,0.0231915,-0.0260813,0.250112,1004.54,2015.42,1466.74
4465,0,0.0236445,-0.0333478,0.250567,1005.61,2014.89,1466.87
4466,0,0.0247341,-0.0341685,0.249843,1006.57,2014.32,1467.11
4467,0,0.0244488,-0.0337883,0.249992,1007.52,2013.77,1467.29
4468,0,0.0252749,-0.0333312,0.249336,1008.48,2013.22,1467.5
4469,0,0.0244396,-0.0351051,0.248548,1009.35,2012.65,1467.7
4470,0,0.0244299,-0.0336258,0.248587,1010.16,2012.16,1467.8
4471,0,0.0245548,-0.0343511,0.247464,1010.98,2011.58,1467.97
4472,0,0.0251414,-0.0358165,0.247625,1011.94,2011,1468.22
4473,0,0.0260767,-0.0328718,0.248031,1013.13,2010.48,1468.48
4474,0,0.0264663,-0.0350775,0.248582,1014.45,2009.87,1468.81
4475,0,0.0289572,-0.0320747,0.251312,1015.72,2009.34,1469.17
4476,0,0.0249332,-0.0320248,0.250427,1016.31,2008.84,1469.06
4477,0,0.0191143,-0.0370887,0.250066,1016.95,2008.26,1468.89
4478,0,0.0207909,-0.0345277,0.250166,1017.87,2007.74,1469.17
4479,0,0.0246073,-0.03478,0.249076,1018.91,2007.19,1469.6
4480,0,0.0308746,-0.0337393,0.247862,1019.94,2006.6,1470.28
4481,0,0.0363816,-0.0295373,0.246084,1021.08,2006.29,1470.96
4482,0,0.038388,-0.0295162,0.245481,1022.06,2005.73,1471.47
4483,0,0.0374217,-0.0280284,0.245749,1022.98,2005.17,1471.88
4484,0,0.0336333,-0.02939,0.245835,1023.85,2004.79,1471.88
4485,0,0.0310579,-0.0324958,0.245677,1024.71,2004.31,1472.01
4486,0,0.0290732,-0.030414,0.24666,1025.76,2003.68,1472.45
4487,0,0.027883,-0.030962,0.2467,1026.66,2003.31,1472.61
4488,0,0.0281134,-0.0320268,0.247347,1027.57,2002.7,1472.94
4489,0,0.0332549,-0.0304297,0.24769,1028.54,2002.39,1473.52
4490,0,0.033129,-0.0301232,0.249495,1029.41,2001.84,1473.78
4491,0,0.0325812,-0.0305507,0.25143,1030.26,2001.21,1474.16
4492,0,0.0307609,-0.0291814,0.254142,1031.12,2000.71,1474.42
4493,0,0.0317813,-0.0283337,0.252962,1032.25,2000.06,1474.69
4494,0,0.0347711,-0.0299245,0.245781,1033.46,1999.8,1475.17
4495,0,0.0329731,-0.0290362,0.248792,1034.29,1999.26,1475.31
4496,0,0.0334167,-0.0300594,0.246267,1035.31,1998.8,1475.64
4497,0,0.0347236,-0.0302418,0.244496,1036.3,1998.37,1475.98
4498,0,0.0345881,-0.0299206,0.243125,1037.32,1997.98,1476.21
4499,0,0.0349889,-0.0313991,0.242505,1038.22,1997.47,1476.52
4500,0,0.0344373,-0.0313908,0.244331,1039.06,1996.92,1476.78
4501,0,0.0325215,-0.0329229,0.246313,1039.88,1996.38,1476.98
4502,0,0.0322233,-0.0343083,0.24815,1040.73,1995.84,1477.29
4503,0,0.0351711,-0.0400002,0.249879,1041.7,1995.44,1477.43
4504,0,0.0338745,-0.0411975,0.250413,1042.54,1994.93,1477.74
4505,0,0.0336344,-0.0417656,0.250044,1043.44,1994.43,1478.14
4506,0,0.0314802,-0.0432621,0.249968,1044.29,1993.97,1478.4
4507,0,0.0311035,-0.0445621,0.250162,1045.17,1993.49,1478.69
4508,0,0.0313328,-0.0462441,0.249773,1046.09,1993.01,1479.1
4509,0,0.0314572,-0.0356769,0.248884,1047.08,1992.45,1479.43
4510,0,0.0323665,-0.0344569,0.248489,1048.05,1991.94,1479.88
4511,0,0.032181,-0.0359481,0.247777,1048.95,1991.48,1480.28
4512,0,0.0321058,-0.0353541,0.248307,1049.86,1991.04,1480.56
4513,0,0.0323454,-0.0355937,0.247489,1050.82,1990.53,1480.98
4514,0,0.0321132,-0.03252,0.246599,1051.73,1990.03,1481.31
4515,0,0.0325158,-0.0309717,0.246233,1052.66,1989.56,1481.61
4516,0,0.0321267,-0.0329947,0.245574,1053.59,1989.07,1481.94
4517,0,0.0325575,-0.0321314,0.245268,1054.47,1988.62,1482.25
4518,0,0.0324565,-0.032121,0.245039,1055.42,1988.08,1482.56
4519,0,0.032582,-0.0339122,0.244895,1056.32,1987.63,1482.94
4520,0,0.0323661,-0.0324503,0.245146,1057.24,1987.15,1483.23
4521,0,0.0319709,-0.0336463,0.244834,1058.15,1986.67,1483.53
4522,0,0.0327821,-0.0338069,0.2446,1059.06,1986.19,1483.9
4523,0,0.0319897,-0.0333661,0.244784,1059.96,1985.71,1484.11
4524,0,0.0304728,-0.0340893,0.245257,1060.86,1985.25,1484.27
4525,0,0.030532,-0.0198506,0.245302,1061.8,1984.84,1484.51
4526,0,0.0219119,-0.0169835,0.243336,1062.65,1984,1484.14
4527,0,0.0248022,-0.0216936,0.245521,1063.59,1983.7,1484.54
4528,0,0.0323871,-0.0135607,0.244949,1064.54,1983.4,1485.23
4529,0,0.0366881,-0.00675,0.244963,1065.55,1982.92,1485.58
4530,0,0.0424394,0.00183391,0.243593,1066.53,1982.43,1486.09
4531,0,0.0373172,0.00132616,0.250507,1067.09,1982.1,1485.87
4532,0,0.0401527,0.00664325,0.256903,1067.71,1981.72,1486.07
4533,0,0.0374611,-0.0245988,0.252275,1068.16,1981.6,1486.05
4534,0,0.0325771,-0.0419303,0.244436,1069.83,1980.59,1485.89
4535,0,0.0317518,-0.0412938,0.244696,1070.76,1980.14,1485.94
4536,0,0.0316273,-0.0431694,0.244721,1071.57,1979.73,1486.06
4537,0,0.0313069,-0.0402759,0.245776,1072.48,1979.33,1486.1
4538,0,0.0311489,-0.0421975,0.245764,1073.34,1978.94,1486.14
4539,0,0.0323514,-0.0433625,0.2457,1074.22,1978.71,1486.22
4540,0,0.0314623,-0.0402963,0.24688,1075.18,1978.28,1486.37
4541,0,0.0307615,-0.0414271,0.247705,1076.12,1977.92,1486.57
4542,0,0.0308703,-0.0417385,0.247607,1076.99,1977.55,1486.65
4543,0,0.0300907,-0.0397997,0.248168,1077.89,1977.25,1486.71
4544,0,0.0313849,-0.0410398,0.247371,1078.77,1976.91,1486.75
4545,0,0.0319232,-0.0400419,0.247699,1079.76,1976.55,1486.8
4546,0,0.0323718,-0.0320692,0.246128,1080.89,1975.86,1487.02
4547,0,0.0339969,-0.0325308,0.244844,1081.51,1975.61,1486.97
4548,0,0.0343795,-0.0314596,0.245073,1082.34,1975.32,1486.88
4549,0,0.0351261,-0.0317365,0.245244,1083.22,1975.02,1486.79
4550,0,0.0357006,-0.0315099,0.245063,1084.09,1974.64,1486.8
4551,0,0.0343846,-0.0331207,0.248277,1085.24,1974.15,1486.66
4552,0,0.0331098,-0.031919,0.249322,1086.01,1973.44,1486.52
4553,0,0.0337661,-0.0324281,0.248911,1086.74,1973.06,1486.46
4554,0,0.0341734,-0.0309927,0.250383,1087.51,1972.57,1486.26
4555,0,0.0357034,-0.0320256,0.250111,1088.3,1972.23,1486.25
4556,0,0.0348557,-0.032777,0.251687,1088.96,1971.6,1486.14
4557,0,0.0325394,-0.0296774,0.254401,1089.74,1970.95,1485.94
4558,0,0.0299617,-0.0319254,0.256039,1090.54,1970.12,1485.8
4559,0,0.0278165,-0.0299034,0.259314,1091.18,1969.39,1485.68
4560,0,0.0115876,-0.0327704,0.264695,1092.02,1968.24,1484.86
4561,0,0.01034,-0.0260723,0.262336,1092.93,1967.52,1485.22
4562,0,0.0118979,-0.0255128,0.26214,1093.89,1967.09,1485.19
4563,0,0.0113209,-0.0274459,0.263488,1094.56,1966.59,1485.23
4564,0,0.0137843,-0.0267937,0.260066,1095.39,1966.59,1485.47
4565,0,0.0133663,-0.0254982,0.259544,1096.22,1966.26,1485.5
4566,0,0.0118028,-0.0271481,0.260716,1096.97,1965.78,1485.62
4567,0,0.0128346,-0.0250864,0.26114,1097.67,1965.21,1485.72
4568,0,0.0119596,-0.025089,0.260474,1098.49,1964.93,1485.66
4569,0,0.0128408,-0.025392,0.259437,1099.29,1964.6,1485.75
4570,0,0.0333419,-0.0238904,0.238033,1100.58,1966.42,1486.65
4571,0,0.0296257,-0.0241194,0.23889,1101.24,1966.09,1486.41
4572,0,0.0278889,-0.0231587,0.239035,1101.94,1965.73,1486.34
4573,0,0.0319267,-0.027861,0.245253,1102.8,1964.59,1486.42
4574,0,0.0314126,-0.0292173,0.248463,1103.63,1964.11,1486.18
4575,0,0.0311026,-0.0277857,0.248029,1104.46,1963.68,1486.14
4576,0,0.0299939,-0.0281402,0.247955,1105.25,1963.34,1486
4577,0,0.0320646,-0.0265901,0.247214,1106.06,1963.02,1485.89
4578,0,0.0313436,-0.0278557,0.245563,1107.02,1962.65,1485.75
4579,0,0.0326582,-0.022777,0.247678,1107.61,1961.89,1485.51
4580,0,0.0331753,-0.0217592,0.247499,1108.4,1961.46,1485.42
4581,0,0.0326913,-0.0238337,0.247435,1109.13,1961.07,1485.33
4582,0,0.0337071,-0.0223367,0.247617,1109.87,1960.73,1485.22
4583,0,0.0329062,-0.0232265,0.247814,1110.59,1960.27,1485.13
4584,0,0.0332625,-0.0240645,0.247798,1111.3,1959.9,1485.11
4585,0,0.0396158,-0.0201702,0.249642,1111.95,1959.34,1485.48
4586,0,0.0384394,-0.0223472,0.249352,1112.65,1958.96,1485.4
4587,0,0.0378454,-0.0229628,0.24887,1113.35,1958.66,1485.31
4588,0,0.0341637,-0.0235007,0.250976,1114.16,1958.12,1485.27
4589,0,0.0345647,-0.0251308,0.250106,1114.88,1957.78,1485.24
4590,0,0.0339433,-0.025063,0.249761,1115.63,1957.42,1485.18
4591,0,0.0327457,-0.0259554,0.251755,1116.5,1956.97,1485.16
4592,0,0.033179,-0.0267308,0.250792,1117.26,1956.62,1485.22
4593,0,0.0330196,-0.0259841,0.250134,1117.98,1956.26,1485.22
4594,0,0.0330942,-0.0257641,0.249615,1118.73,1955.86,1485.28
4595,0,0.0336369,-0.0257321,0.248262,1119.44,1955.48,1485.41
4596,0,0.033213,-0.0250083,0.248339,1120.17,1955.08,1485.42
4597,0,0.0337574,-0.0242229,0.247852,1121.01,1954.6,1485.63
4598,0,0.0338719,-0.0250268,0.247236,1121.72,1954.21,1485.69
4599,0,0.0355654,-0.0233256,0.247205,1122.51,1953.82,1485.8
4600,0,0.0356105,-0.0247944,0.246475,1123.29,1953.39,1485.98
4601,0,0.0359828,-0.02396,0.247007,1124,1953.01,1486.09
4602,0,0.0367412,-0.0227827,0.24638,1124.83,1952.59,1486.21
4603,0,0.036857,-0.0250399,0.246039,1125.54,1952.15,1486.4
4604,0,0.0375518,-0.0224665,0.246477,1126.28,1951.76,1486.46
4605,0,0.0367255,-0.0244408,0.245953,1127.09,1951.29,1486.58
4606,0,0.0375254,-0.0247755,0.246053,1127.78,1950.88,1486.79
4607,0,0.038075,-0.0230366,0.246004,1128.57,1950.49,1486.93
4608,0,0.0376803,-0.0255692,0.245965,1129.31,1950.03,1487.17
4609,0,0.0378041,-0.028982,0.246346,1130.11,1949.65,1487.38
4610,0,0.0367998,-0.0293438,0.24684,1130.85,1949.19,1487.57
4611,0,0.03767,-0.0298251,0.246717,1131.58,1948.8,1487.87
4612,0,0.0371474,-0.0282449,0.247125,1132.4,1948.36,1488.14
4613,0,0.0369616,-0.0281114,0.247436,1133.15,1947.94,1488.38
4614,0,0.0377817,-0.0282759,0.246989,1133.89,1947.53,1488.76
4615,0,0.037089,-0.0287195,0.246603,1134.78,1947.33,1488.85
4616,0,0.0370898,-0.0285195,0.246292,1135.59,1946.9,1489.18
4617,0,0.03661,-0.0297521,0.246166,1136.33,1946.47,1489.41
4618,0,0.0359177,-0.0274002,0.247063,1137.15,1946.03,1489.65
4619,0,0.0363665,-0.0283958,0.246352,1137.94,1945.57,1489.95
4620,0,0.035767,-0.0286903,0.246821,1138.65,1945.18,1490.12
4621,0,0.0357414,-0.026894,0.247109,1139.49,1944.73,1490.39
4622,0,0.0349006,-0.0288942,0.246782,1140.2,1944.29,1490.68
4623,0,0.0344396,-0.0276024,0.247582,1140.91,1943.92,1490.86
4624,0,0.0333228,-0.0283731,0.247193,1141.64,1943.44,1491.05
4625,0,0.0331348,-0.030378,0.246965,1142.27,1943.03,1491.27
4626,0,0.0329548,-0.0287766,0.247221,1142.96,1942.58,1491.37
4627,0,0.0325445,-0.0290534,0.247332,1143.95,1942.05,1491.74
4628,0,0.0334776,-0.0280982,0.246985,1144.69,1941.63,1491.96
4629,0,0.0329457,-0.0279697,0.246966,1145.47,1941.17,1492.05
4630,0,0.0323372,-0.0316412,0.246099,1146.16,1940.89,1492.03
4631,0,0.0319085,-0.0316843,0.245362,1147.03,1940.49,1492.1
4632,0,0.0323736,-0.0288152,0.246322,1147.71,1939.85,1492.44
4633,0,0.033145,-0.0291071,0.245727,1148.4,1939.42,1492.53
4634,0,0.0322705,-0.0281927,0.245576,1149.05,1938.97,1492.52
4635,0,0.0331897,-0.0218302,0.24518,1149.65,1938.5,1492.46
4636,0,0.0347945,-0.0204955,0.244136,1150.32,1938.08,1492.59
4637,0,0.0347975,-0.0200352,0.244477,1150.93,1937.65,1492.51
4638,0,0.0337785,-0.0249347,0.244691,1152.05,1937.1,1492.41
4639,0,0.0319064,-0.0277237,0.24467,1152.85,1936.35,1492.23
4640,0,0.0320941,-0.027366,0.245146,1153.51,1935.99,1492.02
4641,0,0.0318705,-0.0266304,0.244685,1154.32,1935.53,1491.89
4642,0,0.0326692,-0.0199392,0.245945,1155.04,1935.2,1491.84
4643,0,0.0316464,-0.0244904,0.244657,1155.67,1934.72,1491.52
4644,0,0.0311656,-0.0238825,0.244745,1156.36,1934.24,1491.35
4645,0,0.0312412,-0.0230295,0.245092,1156.96,1933.85,1491.17
4646,0,0.0304111,-0.0198861,0.245838,1157.56,1933.4,1490.87
4647,0,0.0298547,-0.020282,0.246052,1158.13,1932.96,1490.58
4648,0,0.0288669,-0.0183201,0.246769,1158.71,1932.54,1490.32
4649,0,0.0269201,-0.017538,0.247552,1159.26,1932.02,1489.87
4650,0,0.0260289,-0.0185205,0.246332,1159.97,1931.62,1489.58
4651,0,0.0256129,-0.0191124,0.24428,1160.66,1931.22,1489.22
4652,0,0.0238018,-0.0197145,0.242807,1161.38,1930.8,1488.81
4653,0,0.0238125,-0.0217095,0.239593,1162.12,1930.44,1488.43
4654,0,0.0218877,-0.0226568,0.237388,1162.84,1930.03,1487.99
4655,0,0.0279835,-0.0382017,0.240624,1164.24,1929.66,1487.28
4656,0,0.0286252,-0.0394887,0.237699,1165.02,1929.32,1486.89
4657,0,0.0284257,-0.0415898,0.236032,1165.71,1929,1486.33
4658,0,0.029896,-0.0434074,0.233928,1166.5,1928.63,1485.94
4659,0,0.029273,-0.0454097,0.232083,1167.22,1928.33,1485.59
4660,0,0.0288171,-0.0472013,0.230909,1167.87,1928.01,1485.16
4661,0,0.0277168,-0.0487195,0.229982,1168.59,1927.5,1484.9
4662,0,0.0258554,-0.0506431,0.23078,1169.12,1927.22,1484.48
4663,0,0.0245983,-0.0514602,0.231513,1169.69,1926.75,1484.15
4664,0,0.0250972,-0.0527214,0.231816,1170.23,1926.47,1483.89
4665,0,0.0237379,-0.0551484,0.233317,1170.79,1925.87,1483.44
4666,0,0.0299643,-0.035281,0.2403,1171.71,1925.78,1483.67
4667,0,0.0307563,-0.0357086,0.241167,1172.31,1925.59,1483.49
4668,0,0.0295933,-0.0367179,0.241534,1172.94,1925.16,1483.49
4669,0,0.0298326,-0.0357604,0.242416,1173.56,1924.68,1483.53
4670,0,0.0292385,-0.0354118,0.242101,1174.2,1924.36,1483.56
4671,0,0.0297345,-0.0356165,0.24226,1174.79,1924.01,1483.79
4672,0,0.0302558,-0.0384561,0.241894,1175.49,1924.03,1483.56
4673,0,0.0305872,-0.0405751,0.241075,1176.06,1923.66,1483.91
4674,0,0.0315706,-0.0372116,0.241362,1176.73,1923.35,1484.28
4675,0,0.0314639,-0.0407281,0.2406,1177.32,1923.1,1484.53
4676,0,0.0330513,-0.0375406,0.240587,1177.94,1922.76,1485.1
4677,0,0.030394,-0.0361677,0.240701,1178.57,1922.46,1485.51
4678,0,0.0320422,-0.0360938,0.240112,1179.15,1922.19,1486.12
4679,0,0.0307349,-0.0323966,0.240595,1179.8,1921.85,1486.67
4680,0,0.0309108,-0.0352061,0.240201,1180.37,1921.57,1487.19
4681,0,0.0310058,-0.0335747,0.237289,1180.77,1920.84,1488.06
4682,0,0.0294495,-0.036667,0.237316,1181.36,1920.62,1488.27
4683,0,0.0319616,-0.0342206,0.237798,1181.93,1920.08,1489.18
4684,0,0.0207628,-0.0423184,0.23538,1182.41,1919.28,1489.38
4685,0,0.0224227,-0.0422162,0.235081,1182.98,1919.08,1490.1
4686,0,0.0219848,-0.0405859,0.235655,1183.56,1918.84,1490.87
4687,0,0.0221237,-0.039095,0.236029,1184.14,1918.61,1491.6
4688,0,0.0232901,-0.0377932,0.236138,1184.75,1918.35,1492.48
4689,0,0.0232685,-0.0384541,0.236407,1185.29,1918.15,1493.12
4690,0,0.0247632,-0.0369745,0.236358,1185.9,1917.91,1493.99
4691,0,0.0260251,-0.0255861,0.237359,1186.54,1917.66,1494.91
4692,0,0.0263511,-0.0255346,0.237524,1187.11,1917.42,1495.66
4693,0,0.0311768,-0.0160805,0.233184,1187.47,1917.57,1497.25
4694,0,0.0307188,-0.0175447,0.233784,1188.01,1917.43,1497.87
4695,0,0.0316589,-0.0179983,0.233675,1188.62,1917.17,1498.67
4696,0,0.0319986,-0.0195585,0.233736,1189.15,1916.99,1499.4
4697,0,0.0320716,-0.0187962,0.233739,1189.74,1916.85,1500.14
4698,0,0.0324127,-0.0204862,0.233877,1190.29,1916.55,1500.99
4699,0,0.0327891,-0.0195673,0.234276,1190.83,1916.42,1501.74
4700,0,0.0328075,-0.0206499,0.233952,1191.39,1916.15,1502.47
4701,0,0.033691,-0.0209536,0.234242,1191.88,1915.94,1503.24
4702,0,0.0334708,-0.0188027,0.234361,1192.47,1915.74,1503.93
4703,0,0.0337226,-0.0210439,0.234105,1192.96,1915.48,1504.7
4704,0,0.0345559,-0.018124,0.234459,1193.52,1915.28,1505.45
4705,0,0.033563,-0.0182282,0.234343,1194.07,1915.07,1506.09
4706,0,0.0353479,-0.0176415,0.23407,1194.57,1914.84,1506.92
4707,0,0.0352515,-0.014648,0.234497,1195.15,1914.58,1507.59
4708,0,0.0348052,-0.0155435,0.23461,1195.7,1914.39,1508.3
4709,0,0.0356372,-0.013527,0.234735,1196.23,1914.15,1509.04
4710,0,0.0353141,-0.0130749,0.235053,1196.77,1913.92,1509.65
4711,0,0.0347329,-0.0198322,0.23337,1197.17,1913.56,1510.29
4712,0,0.0346527,-0.0188452,0.233412,1197.68,1913.27,1510.91
4713,0,0.0349355,-0.0191682,0.233505,1198.22,1913,1511.53
4714,0,0.0363634,-0.0195212,0.232876,1198.73,1912.73,1512.13
4715,0,0.0363611,-0.0194725,0.233308,1199.27,1912.42,1512.65
4716,0,0.0385486,-0.0185464,0.233252,1199.82,1912.11,1513.27
4717,0,0.0389217,-0.0183256,0.233281,1200.37,1911.82,1513.78
4718,0,0.039493,-0.0205984,0.233567,1200.89,1911.52,1514.22
4719,0,0.0414128,-0.0210193,0.233007,1201.42,1911.21,1514.79
4720,0,0.0400345,-0.0209202,0.233833,1201.96,1910.95,1515.23
4721,0,0.0406464,-0.0227499,0.233393,1202.49,1910.6,1515.69
4722,0,0.039948,-0.0236825,0.233791,1203.02,1910.32,1516.15
4723,0,0.0398976,-0.0247128,0.234135,1203.52,1910.08,1516.39
4724,0,0.0392412,-0.0272507,0.233722,1204.08,1909.72,1516.84
4725,0,0.0394827,-0.028925,0.234534,1204.54,1909.45,1517.18
4726,0,0.0392559,-0.0279286,0.234729,1205.14,1909.14,1517.5
4727,0,0.0385817,-0.0317461,0.234303,1205.65,1908.8,1517.82
4728,0,0.039194,-0.0295774,0.235154,1206.17,1908.48,1518.06
4729,0,0.0371892,-0.0377337,0.23578,1206.81,1908.11,1518.26
4730,0,0.0381638,-0.0381403,0.235473,1207.32,1907.8,1518.48
4731,0,0.0375995,-0.0372506,0.236111,1207.89,1907.41,1518.59
4732,0,0.0378809,-0.0380037,0.236131,1208.44,1907.06,1518.73
4733,0,0.0380171,-0.0375791,0.235592,1209,1906.73,1518.92
4734,0,0.036926,-0.0374499,0.236063,1209.51,1906.36,1518.93
4735,0,0.0368397,-0.0370942,0.235646,1210.07,1905.96,1518.99
4736,0,0.0346629,-0.0386131,0.235588,1210.59,1905.56,1518.98
4737,0,0.035058,-0.0328227,0.236491,1211.05,1905.27,1518.91
4738,0,0.0334839,-0.0351838,0.235437,1211.59,1904.8,1518.82
4739,0,0.0322701,-0.035788,0.234965,1212.06,1904.45,1518.7
4740,0,0.030877,-0.0362869,0.234769,1212.56,1903.98,1518.45
4741,0,0.0293775,-0.0392784,0.233872,1213.03,1903.56,1518.26
4742,0,0.0280826,-0.0375353,0.234186,1213.6,1903.16,1518.09
4743,0,0.0262773,-0.0397232,0.233982,1214.05,1902.73,1517.75
4744,0,0.0215873,-0.0421461,0.233068,1214.55,1902.14,1517.23
4745,0,0.0228342,-0.0406855,0.234109,1214.96,1901.66,1517.11
4746,0,0.0230202,-0.0401957,0.233986,1215.44,1901.18,1516.85
4747,0,0.0237135,-0.0399141,0.234029,1215.88,1900.62,1516.77
4748,0,0.0228777,-0.0384463,0.234483,1216.35,1900.24,1516.48
4749,0,0.0220044,-0.0444213,0.232609,1216.81,1899.68,1516.2
4750,0,0.0268865,-0.0406363,0.233177,1217.14,1899.31,1516.31
4751,0,0.0251058,-0.0384229,0.233173,1217.63,1898.88,1516
4752,0,0.0249579,-0.038396,0.234101,1218.01,1898.38,1515.83
4753,0,0.0258543,-0.0361772,0.234065,1218.39,1897.87,1515.65
4754,0,0.0240384,-0.0355887,0.234486,1218.78,1897.39,1515.31
4755,0,0.030657,-0.0430438,0.238013,1219.37,1896.93,1514.89
4756,0,0.0307007,-0.0437791,0.239003,1219.74,1896.46,1514.54
4757,0,0.0304801,-0.0430238,0.238783,1220.16,1896.02,1514.2
4758,0,0.0290161,-0.0413288,0.241461,1220.66,1895.73,1513.74
4759,0,0.0288379,-0.0379133,0.242701,1221.01,1895.29,1513.3
4760,0,0.027416,-0.0390137,0.243092,1221.42,1894.74,1512.83
4761,0,0.0285066,-0.0398607,0.243059,1221.74,1894.31,1512.4
4762,0,0.0272491,-0.0378632,0.244447,1222.12,1893.8,1511.91
4763,0,0.0271734,-0.0387091,0.243882,1222.54,1893.32,1511.43
